date,open,high,low,close,adj_close,volume
2018-06-15,117.13,117.48,116.72,116.96,117.35,2019326
2018-06-18,116.11,116.23,115.88,116.75,116.83,3742686
2018-06-19,118.69,118.83,118.23,118.69,119.01,4117312
2018-06-20,117.15,117.91,117.02,117.34,117.41,3273098
2018-06-21,118.28,118.49,117.99,118.15,118.08,1957701
2018-06-22,116.94,118.47,115.06,116.73,116.77,3750550
2018-06-25,117.06,117.83,115.49,116.8,117.01,1533384
2018-06-26,118.31,119.48,117.67,118.51,118.73,4347891
2018-06-27,120.9,122.4,120.69,121.24,121.17,1491471
2018-06-28,118.85,119.66,118.61,118.98,119.01,2646397
2018-06-29,120.42,121.88,118.95,120.69,120.51,4877433
2018-07-02,119.18,119.48,117.69,119.06,119.16,2010405
2018-07-03,121.52,122.06,120.77,121.5,121.69,2949803
2018-07-04,122.72,124.59,121.2,122.57,122.57,4433490
2018-07-05,121.89,121.93,121.76,121.97,121.89,3319724
2018-07-06,122.2,123.01,121.32,122.49,122.53,3631308
2018-07-09,122.88,124.03,120.83,122.85,122.9,1284026
2018-07-10,123.57,124.66,122.87,123.84,123.85,2462431
2018-07-11,121.81,122.38,121.71,122.25,122.27,3789475
2018-07-12,123.27,123.32,123.0,123.21,123.19,2417480
2018-07-13,123.52,124.48,121.57,123.31,123.44,3985709
2018-07-16,123.83,124.32,123.52,123.76,123.85,4533549
2018-07-17,122.15,122.2,121.27,121.93,121.81,3867876
2018-07-18,122.78,122.8,122.24,122.87,122.75,3257694
2018-07-19,122.93,123.61,122.31,122.83,122.8,3993566
2018-07-20,122.12,122.71,121.74,122.02,122.11,4740730
2018-07-23,122.04,122.26,121.38,121.91,121.93,4340470
2018-07-24,122.86,122.92,121.59,122.41,122.33,3828946
2018-07-25,123.17,123.54,122.67,123.26,123.29,4478974
2018-07-26,122.56,124.04,122.27,122.86,122.82,4821441
2018-07-27,124.69,124.94,124.52,125.06,125.17,3004268
2018-07-30,123.8,125.69,122.34,123.68,123.73,3392671
2018-07-31,121.31,122.2,120.34,121.54,121.5,3430506
2018-08-01,120.78,121.55,119.48,120.45,120.48,4665249
2018-08-02,121.5,122.37,120.31,121.04,121.2,1677632
2018-08-03,119.95,120.67,119.37,120.04,119.98,4036372
2018-08-06,120.84,121.29,120.78,120.92,120.97,2399996
2018-08-07,121.48,121.64,121.02,121.16,121.15,3972290
2018-08-08,119.62,120.54,118.61,119.26,119.31,3263386
2018-08-09,118.88,118.97,118.69,118.85,118.77,3042667
2018-08-10,119.51,121.07,119.45,120.21,120.22,2646470
2018-08-13,119.64,119.78,118.86,119.54,119.68,2471264
2018-08-14,120.5,121.37,120.12,120.67,120.56,4335304
2018-08-15,123.43,124.68,121.86,123.42,123.25,3741277
2018-08-16,120.18,121.71,119.39,120.42,120.27,4332241
2018-08-17,119.56,121.14,118.9,119.58,119.44,4516215
2018-08-20,119.2,119.81,117.77,118.64,118.71,3158553
2018-08-21,118.9,120.03,117.52,118.78,118.61,2369555
2018-08-22,119.02,119.18,118.68,118.93,118.89,3416232
2018-08-23,118.19,118.35,117.05,118.03,118.11,3052598
2018-08-24,119.31,119.75,118.15,119.22,119.27,3259742
2018-08-27,117.56,118.44,117.39,117.92,117.87,2264583
2018-08-28,118.29,118.42,117.55,118.03,118.05,1185534
2018-08-29,119.9,120.28,118.94,119.43,119.44,1913878
2018-08-30,120.9,122.22,119.71,121.03,121.0,4828401
2018-08-31,120.79,121.12,119.62,120.62,120.59,2439064
2018-09-03,121.33,121.6,120.13,120.54,120.81,4948270
2018-09-04,122.32,122.48,122.1,122.13,122.23,3000896
2018-09-05,122.35,123.56,121.72,122.4,122.71,1847981
2018-09-06,123.33,124.92,123.03,123.78,123.72,3053969
2018-09-07,124.06,124.93,123.38,123.96,123.95,1917266
2018-09-10,125.06,126.02,124.35,125.14,124.97,4960690
2018-09-11,125.27,125.58,123.16,124.63,124.53,2835901
2018-09-12,125.12,126.85,124.7,125.52,125.76,4012329
2018-09-13,125.83,127.78,125.76,126.31,126.25,1648255
2018-09-14,125.93,125.99,125.65,125.73,125.97,3601715
2018-09-17,127.17,127.92,126.01,126.82,126.66,2404980
2018-09-18,127.23,127.64,125.41,126.84,126.7,1813317
2018-09-19,125.71,126.88,125.19,126.04,126.0,4190288
2018-09-20,125.71,125.73,124.81,125.27,125.26,2062189
2018-09-21,126.63,127.9,125.37,126.94,127.05,3045932
2018-09-24,127.07,128.15,125.88,126.97,127.03,2185735
2018-09-25,126.71,127.79,125.9,127.1,127.05,2477493
2018-09-26,124.69,125.37,123.54,124.41,124.39,2067241
2018-09-27,123.45,124.41,122.95,123.2,123.16,1630856
2018-09-28,122.32,125.03,121.68,123.09,122.98,2803620
2018-10-01,120.19,120.34,119.79,120.16,120.05,1291766
2018-10-02,118.5,119.93,116.48,118.31,118.43,2406554
2018-10-03,120.34,120.81,119.47,120.08,119.86,4883491
2018-10-04,120.3,120.6,120.27,120.39,120.58,2090565
2018-10-05,121.46,121.82,120.97,121.32,121.27,4714757
2018-10-08,120.26,120.81,119.5,120.13,120.04,2520492
2018-10-09,121.06,122.16,120.92,121.55,121.64,2593027
2018-10-10,119.17,121.46,118.84,119.86,120.04,1071637
2018-10-11,119.38,121.25,119.3,120.1,120.23,4204903
2018-10-12,120.83,121.99,120.14,120.94,121.0,1758618
2018-10-15,120.64,122.23,120.33,121.0,121.13,1255972
2018-10-16,121.41,121.81,121.35,121.29,121.09,3070337
2018-10-17,121.11,121.23,120.84,120.99,120.92,2546376
2018-10-18,121.03,121.1,120.95,120.36,120.25,2868554
2018-10-19,118.69,119.35,118.21,118.63,118.78,2183123
2018-10-22,118.5,119.48,118.23,118.72,118.67,1594547
2018-10-23,119.2,119.33,118.82,119.23,119.33,4422762
2018-10-24,117.17,117.65,115.83,116.83,116.89,4300070
2018-10-25,117.28,118.59,117.02,117.7,117.6,4938873
2018-10-26,118.29,119.19,117.65,117.94,117.87,2141965
2018-10-29,118.94,120.58,118.06,119.18,119.34,3564505
2018-10-30,119.3,119.31,117.93,118.51,118.42,1327461
2018-10-31,118.66,119.85,117.58,118.45,118.47,2769053
2018-11-01,120.52,120.79,120.19,120.46,120.37,3442275
2018-11-02,121.67,123.04,121.16,122.21,122.17,2431781
2018-11-05,121.77,122.97,120.53,121.83,121.82,1253154
2018-11-06,120.98,121.01,120.6,120.87,120.77,1917174
2018-11-07,121.96,122.05,121.36,121.79,121.67,2034501
2018-11-08,122.51,124.39,122.02,122.83,122.86,2242242
2018-11-09,123.42,123.94,122.48,123.17,123.07,1738880
2018-11-12,123.2,123.53,122.49,123.16,123.06,3880379
2018-11-13,124.6,126.02,124.58,124.79,124.67,2009268
2018-11-14,124.8,125.2,124.26,124.87,124.86,3809017
2018-11-15,125.97,126.8,124.62,125.72,125.84,2221905
2018-11-16,125.03,125.67,123.61,124.94,125.12,1210582
2018-11-19,127.97,128.26,127.38,128.06,127.97,1639327
2018-11-20,126.12,126.48,125.41,125.67,125.94,4978652
2018-11-21,128.87,129.05,128.15,128.57,128.44,3731158
2018-11-22,129.99,132.48,129.92,130.62,130.77,1993663
2018-11-23,127.91,128.14,127.63,127.53,127.44,4554339
2018-11-26,127.49,128.46,127.05,127.46,127.35,2120581
2018-11-27,127.97,128.6,127.22,128.42,128.32,4170768
2018-11-28,127.24,127.29,126.89,127.26,127.26,1109009
2018-11-29,128.22,128.97,128.09,128.81,128.88,2641566
2018-11-30,128.26,128.62,127.76,128.38,128.46,4167365
2018-12-03,127.62,127.83,126.95,127.32,127.2,3164897
2018-12-04,129.96,130.9,128.09,129.57,129.44,4023403
2018-12-05,132.18,133.51,131.42,132.49,132.36,4113259
2018-12-06,132.45,133.38,130.79,132.29,132.28,3248474
2018-12-07,132.41,133.02,130.41,131.83,131.8,1876899
2018-12-10,132.23,132.73,132.08,132.04,131.92,3209007
2018-12-11,133.2,133.73,132.53,133.81,133.85,4375667
2018-12-12,131.93,132.57,131.72,132.04,132.34,3043817
2018-12-13,131.96,133.65,131.83,132.42,132.35,3675480
2018-12-14,129.81,130.82,128.21,129.64,129.58,4253246
2018-12-17,130.37,130.94,128.56,129.91,129.98,2473097
2018-12-18,130.61,130.97,130.32,130.66,130.59,1720678
2018-12-19,130.61,133.25,130.47,131.7,131.79,2768173
2018-12-20,131.79,132.1,131.37,131.73,131.63,2655974
2018-12-21,130.42,130.8,128.76,129.76,130.0,3979979
2018-12-24,129.64,131.84,129.17,130.18,130.23,2232010
2018-12-25,129.84,131.23,128.57,129.79,129.71,1403312
2018-12-26,131.17,132.52,130.89,131.81,131.74,1252138
2018-12-27,132.25,133.25,131.4,132.54,132.47,3172916
2018-12-28,132.21,132.54,132.17,132.33,132.51,3761730
2018-12-31,133.36,134.78,131.99,133.12,132.95,4498239
2019-01-01,133.27,134.04,132.21,132.93,132.84,4492210
2019-01-02,132.46,132.62,132.38,132.49,132.41,2489173
2019-01-03,133.83,134.14,132.06,133.41,133.41,1215555
2019-01-04,134.59,135.19,134.29,134.62,134.58,4296135
2019-01-07,132.84,132.98,132.37,132.63,132.43,4847949
2019-01-08,133.27,133.34,132.93,133.06,133.01,3913491
2019-01-09,135.77,136.74,135.49,136.0,135.98,3874583
2019-01-10,136.17,137.14,134.95,135.61,135.52,3048269
2019-01-11,135.28,135.77,134.71,135.04,135.13,2087963
2019-01-14,135.59,135.95,134.94,135.37,135.49,3577935
2019-01-15,136.4,137.14,134.24,136.17,136.16,2123231
2019-01-16,135.82,135.91,135.45,135.56,135.6,2630271
2019-01-17,135.59,136.67,134.61,135.66,135.37,3555630
2019-01-18,134.34,134.74,133.95,134.39,134.33,4543499
2019-01-21,136.51,136.59,134.77,136.21,136.35,2356815
2019-01-22,136.98,137.89,136.55,137.39,137.33,3622482
2019-01-23,136.24,136.43,135.9,136.18,136.08,1103748
2019-01-24,137.25,138.46,137.13,137.52,137.83,3347915
2019-01-25,134.75,134.81,134.68,134.61,134.86,2839196
2019-01-28,135.82,135.93,135.56,135.72,135.79,1865028
2019-01-29,133.07,133.26,132.77,132.95,133.1,3024233
2019-01-30,133.69,134.61,133.16,133.93,133.64,1665593
2019-01-31,132.13,133.15,131.19,132.24,132.14,1265232
2019-02-01,130.9,131.5,129.83,130.86,130.8,3360942
2019-02-04,132.07,132.68,130.94,132.15,132.12,2192775
2019-02-05,131.49,132.53,129.44,131.52,131.46,2736551
2019-02-06,132.5,133.2,131.97,132.58,132.25,4867111
2019-02-07,131.82,133.27,131.51,132.42,132.47,1801885
2019-02-08,131.78,132.09,130.72,131.46,131.53,3935817
2019-02-11,132.22,132.46,131.59,132.33,132.54,4573459
2019-02-12,131.22,132.69,131.1,131.88,131.78,4072748
2019-02-13,132.74,133.25,132.53,133.04,132.93,4403517
2019-02-14,131.94,132.37,130.96,131.77,131.42,1999951
2019-02-15,129.65,130.84,129.49,129.86,129.82,1458216
2019-02-18,130.89,131.57,130.47,130.7,130.82,2393807
2019-02-19,131.28,132.21,130.52,131.33,131.25,2897001
2019-02-20,132.64,133.77,131.9,133.08,133.36,1184834
2019-02-21,131.58,131.92,130.04,131.12,131.08,1212886
2019-02-22,131.57,132.16,131.0,131.73,131.75,1257493
2019-02-25,131.4,131.62,130.72,131.42,131.24,3183544
2019-02-26,133.67,135.11,132.79,133.8,133.84,4878555
2019-02-27,133.97,134.93,133.15,134.28,134.01,3743789
2019-02-28,134.31,135.43,134.08,134.03,134.12,2726124
2019-03-01,134.74,136.69,134.46,135.05,135.15,3163171
2019-03-04,134.85,135.83,134.7,134.95,135.13,2573315
2019-03-05,135.05,135.86,134.61,135.01,134.87,1921573
2019-03-06,135.15,136.01,133.39,134.92,134.94,2899282
2019-03-07,134.5,134.57,133.99,134.41,134.49,2193034
2019-03-08,135.11,135.14,133.39,134.62,134.68,3790951
2019-03-11,136.03,136.21,135.2,135.93,135.82,4853373
2019-03-12,134.9,136.11,133.21,134.55,134.23,1280301
2019-03-13,135.67,136.91,135.28,135.71,135.75,3053622
2019-03-14,135.94,136.54,134.85,135.86,135.83,1074726
2019-03-15,136.24,137.34,136.11,136.44,136.36,1630004
2019-03-18,133.82,134.54,132.71,133.38,133.48,3050065
2019-03-19,135.68,138.0,135.04,136.43,136.43,4145355
2019-03-20,135.56,136.09,134.21,135.57,135.39,3007437
2019-03-21,136.37,137.32,136.07,136.9,136.63,4372014
2019-03-22,132.73,132.84,131.73,132.47,132.32,3243153
2019-03-25,134.88,136.12,134.75,135.38,135.7,2677500
2019-03-26,135.54,135.55,135.17,135.69,135.79,4325547
2019-03-27,135.44,135.83,135.27,135.38,135.41,1270057
2019-03-28,135.97,137.28,135.95,136.62,136.6,1468747
2019-03-29,136.0,136.49,135.02,135.89,135.86,4696743
2019-04-01,136.65,138.06,136.02,137.09,137.25,1133018
2019-04-02,135.56,136.07,135.51,135.75,135.68,4731077
2019-04-03,136.23,136.85,135.24,136.36,136.44,3329943
2019-04-04,136.07,137.47,133.83,135.84,135.79,2246578
2019-04-05,136.84,136.95,136.37,136.42,136.69,4076128
2019-04-08,138.07,139.38,137.91,138.75,138.85,1113388
2019-04-09,136.89,138.25,135.48,136.68,136.85,1067957
2019-04-10,136.97,137.41,135.13,136.75,136.67,1347983
2019-04-11,137.91,138.2,137.77,137.94,138.09,4513521
2019-04-12,140.92,141.04,140.57,141.08,141.03,3509835
2019-04-15,140.82,140.9,139.83,140.75,140.76,3334558
2019-04-16,141.31,142.0,141.16,141.57,141.81,1679864
2019-04-17,141.22,141.67,141.02,141.41,141.26,1207588
2019-04-18,141.77,141.91,141.59,141.84,141.87,1788276
2019-04-19,144.54,144.59,144.21,144.05,144.11,4180300
2019-04-22,144.34,145.27,143.78,144.49,144.56,4384185
2019-04-23,142.6,142.72,142.36,142.34,142.27,1739783
2019-04-24,145.32,145.46,144.11,145.0,145.3,3836325
2019-04-25,144.5,144.66,143.56,144.01,143.82,4641592
2019-04-26,144.34,144.37,143.79,143.93,144.14,4037631
2019-04-29,143.42,143.49,143.14,143.67,143.84,1543737
2019-04-30,143.5,143.94,142.45,143.51,143.78,2823699
2019-05-01,143.73,145.0,142.56,143.76,143.53,3731577
2019-05-02,143.56,144.73,143.2,143.87,143.74,4951619
2019-05-03,144.3,145.02,143.34,144.17,144.39,4867883
2019-05-06,146.53,149.31,146.23,147.47,147.19,4033260
2019-05-07,146.88,147.92,146.42,146.94,146.7,4396929
2019-05-08,146.56,147.92,146.42,147.17,147.09,1649586
2019-05-09,146.94,147.68,146.69,147.05,147.08,2783331
2019-05-10,148.54,150.62,148.31,149.07,149.31,3992918
2019-05-13,146.32,146.55,145.65,146.18,146.15,1846572
2019-05-14,148.09,150.24,146.55,148.17,148.08,1287506
2019-05-15,149.42,150.96,149.05,149.88,149.92,1683303
2019-05-16,147.67,149.65,147.37,148.12,148.19,4691335
2019-05-17,149.49,150.99,148.95,149.9,149.97,1362895
2019-05-20,149.8,150.69,148.3,149.84,149.81,1232505
2019-05-21,150.38,151.51,149.99,150.48,150.19,3541418
2019-05-22,149.36,149.87,147.88,149.01,148.87,4808785
2019-05-23,149.25,149.94,148.59,149.35,149.57,1219683
2019-05-24,147.52,148.91,146.19,147.45,147.48,4854743
2019-05-27,147.11,148.9,146.3,147.53,147.48,4766912
2019-05-28,149.68,149.92,148.76,149.57,149.73,4894784
2019-05-29,147.95,150.25,147.64,148.83,148.66,2339455
2019-05-30,146.81,147.63,146.76,146.94,146.91,4701309
2019-05-31,144.83,145.25,144.2,144.57,144.59,4084141
2019-06-03,144.02,144.28,143.8,143.97,143.91,4352995
2019-06-04,142.3,142.48,141.99,142.06,142.08,1139082
2019-06-05,144.76,145.88,143.39,144.79,144.76,3975889
2019-06-06,145.47,146.74,145.37,145.63,145.42,1089359
2019-06-07,144.68,144.85,143.85,144.92,144.95,2523728
2019-06-10,146.43,147.53,146.21,146.98,146.79,1827159
2019-06-11,148.55,148.91,146.89,148.12,148.14,3725985
2019-06-12,147.91,147.97,147.23,147.88,148.08,1014787
2019-06-13,144.8,145.71,144.19,144.57,144.53,4088098
2019-06-14,147.87,147.94,146.34,147.89,147.72,1379854
2019-06-17,145.73,147.79,145.28,146.15,146.13,2160065
2019-06-18,143.94,145.38,142.34,143.86,143.74,1144375
2019-06-19,144.98,145.49,144.08,144.48,144.56,1197874
2019-06-20,146.91,147.04,146.75,147.0,146.98,1098782
2019-06-21,149.42,149.85,147.6,148.74,148.99,1315592
2019-06-24,148.83,150.1,148.81,149.26,149.44,4215241
2019-06-25,149.72,149.75,149.62,149.59,149.57,1792500
2019-06-26,150.15,151.58,148.99,150.02,150.13,3731480
2019-06-27,151.91,152.75,150.32,151.5,151.44,3216114
2019-06-28,152.16,152.91,151.47,152.22,152.23,4308027
2019-07-01,152.17,154.11,151.37,152.3,152.24,1537028
2019-07-02,151.75,151.76,150.99,151.35,151.46,2399053
2019-07-03,150.93,152.52,149.86,151.24,151.45,3948329
2019-07-04,151.47,152.14,150.97,152.05,152.17,1663151
2019-07-05,149.27,150.17,147.33,149.02,149.16,4539429
2019-07-08,149.61,150.41,149.45,149.64,149.78,1700408
2019-07-09,148.02,148.13,146.86,147.6,147.68,3521063
2019-07-10,147.45,148.73,147.24,147.81,147.64,3003521
2019-07-11,148.19,149.07,147.21,148.08,148.34,2311057
2019-07-12,149.22,150.65,148.91,149.78,150.05,1484188
2019-07-15,149.64,149.97,148.49,149.41,149.37,3752436
2019-07-16,148.4,149.22,148.06,148.74,148.69,1580340
2019-07-17,147.16,147.53,145.87,146.79,146.88,1755667
2019-07-18,148.23,148.73,145.71,147.82,147.9,1525759
2019-07-19,147.08,147.6,146.93,147.17,147.14,2563207
2019-07-22,146.94,148.27,146.72,147.12,146.93,1575482
2019-07-23,147.67,147.76,146.7,147.81,147.86,4059044
2019-07-24,146.1,146.41,144.4,145.27,145.35,2010736
2019-07-25,146.2,146.64,145.46,145.95,146.06,3868719
2019-07-26,144.68,144.86,144.48,144.55,144.6,1465241
2019-07-29,143.97,144.41,143.3,144.4,144.36,2237693
2019-07-30,144.48,144.58,144.29,144.81,144.96,3216228
2019-07-31,143.58,145.38,141.97,143.94,143.95,4743408
2019-08-01,143.49,143.82,142.46,143.19,143.12,4633091
2019-08-02,144.17,144.54,143.29,144.49,144.46,2896096
2019-08-05,144.49,145.17,144.44,144.77,144.52,1468117
2019-08-06,143.71,144.99,143.02,144.1,144.08,3721349
2019-08-07,146.39,147.86,145.95,146.77,146.87,3364960
2019-08-08,146.59,147.08,145.52,146.39,146.44,1088859
2019-08-09,145.26,145.49,144.96,145.19,145.41,3713431
2019-08-12,146.09,147.22,145.41,146.2,146.16,2168381
2019-08-13,145.99,146.81,145.98,146.38,146.45,1398595
2019-08-14,146.52,147.82,146.28,146.95,147.06,4124545
2019-08-15,145.88,146.01,145.39,145.75,146.1,3033740
2019-08-16,144.91,145.46,143.73,145.0,145.02,3652976
2019-08-19,144.95,145.46,144.92,144.52,144.37,1136063
2019-08-20,143.68,144.49,143.28,143.92,144.04,2514122
2019-08-21,145.29,146.79,145.26,145.93,146.2,4764770
2019-08-22,143.66,145.01,142.31,143.89,143.84,2951142
2019-08-23,143.35,143.82,142.58,143.24,143.36,2669513
2019-08-26,142.97,143.6,142.96,143.22,143.4,4509482
2019-08-27,143.71,146.33,143.49,144.71,144.85,1617801
2019-08-28,143.53,145.01,143.23,144.22,144.24,1290503
2019-08-29,144.35,145.69,143.95,144.6,144.5,3214212
2019-08-30,144.6,144.73,142.77,144.09,144.07,2491094
2019-09-02,143.7,144.03,143.4,144.05,144.11,4688059
2019-09-03,143.7,145.04,142.21,143.23,143.36,3185211
2019-09-04,146.19,146.47,144.91,145.72,145.77,4154798
2019-09-05,144.65,145.16,144.59,145.09,145.04,2252383
2019-09-06,144.62,145.15,144.43,144.95,145.03,3836751
2019-09-09,145.09,146.99,144.19,145.53,145.66,2002307
2019-09-10,146.29,146.42,145.86,146.1,146.16,1407349
2019-09-11,144.87,146.26,143.74,144.78,144.66,3678395
2019-09-12,144.97,145.87,144.9,145.13,145.1,4960731
2019-09-13,145.3,146.08,144.96,145.76,145.9,4917291
2019-09-16,145.97,146.87,144.23,145.56,145.36,3698555
2019-09-17,146.5,147.27,145.81,146.55,146.24,4326541
2019-09-18,148.04,148.5,147.86,147.98,148.21,4506763
2019-09-19,147.81,150.07,147.7,148.69,148.77,3312763
2019-09-20,146.29,146.63,144.81,145.8,145.89,1654932
2019-09-23,146.15,146.43,145.0,145.84,145.69,2594735
2019-09-24,149.58,150.55,149.48,149.53,149.64,1923727
2019-09-25,147.6,148.7,147.56,147.63,147.67,2849205
2019-09-26,150.73,151.35,150.33,150.8,150.56,3172075
2019-09-27,152.02,153.52,151.23,151.99,152.21,1626945
2019-09-30,151.59,152.6,151.14,152.2,152.22,1616726
2019-10-01,151.39,152.57,151.02,151.25,151.19,3046455
2019-10-02,153.17,154.17,152.27,153.04,152.99,4339996
2019-10-03,152.15,152.85,151.58,152.2,151.89,1363053
2019-10-04,152.4,152.53,150.91,151.87,151.96,1362986
2019-10-07,152.33,152.71,151.6,151.99,152.03,1341576
2019-10-08,151.72,152.98,150.79,151.64,151.61,4973685
2019-10-09,149.86,150.03,149.34,149.55,149.74,2851206
2019-10-10,149.01,149.61,147.41,148.62,148.42,3787036
2019-10-11,149.15,150.36,147.66,149.45,149.36,4764203
2019-10-14,147.76,148.57,145.71,147.36,147.24,4768188
2019-10-15,148.99,149.84,147.44,148.99,148.95,2541456
2019-10-16,146.77,147.26,146.44,146.92,146.93,2534472
2019-10-17,147.37,147.9,146.21,147.38,147.45,3574661
2019-10-18,148.07,148.74,147.01,147.38,147.33,3720939
2019-10-21,145.91,145.95,144.23,145.3,145.17,1411731
2019-10-22,146.68,146.99,146.57,147.01,147.26,2417033
2019-10-23,147.8,147.93,146.19,147.19,147.55,4402568
2019-10-24,146.51,148.89,146.37,147.61,147.63,1808459
2019-10-25,148.01,149.84,147.7,148.81,148.7,2848800
2019-10-28,148.95,149.57,147.57,148.6,148.82,1255519
2019-10-29,148.91,149.95,148.51,149.02,148.81,3440609
2019-10-30,148.1,149.01,146.06,147.52,147.47,3706770
2019-10-31,149.09,149.33,147.09,148.38,148.27,4964704
2019-11-01,147.97,148.26,147.84,147.78,147.61,3312511
2019-11-04,149.28,149.97,148.7,149.41,149.36,1489775
2019-11-05,147.73,149.76,147.04,147.89,147.76,3706703
2019-11-06,147.71,148.6,147.37,148.01,148.02,2948337
2019-11-07,146.67,147.0,145.51,146.52,146.52,1679025
2019-11-08,147.52,148.23,146.24,147.0,146.91,3390422
2019-11-11,146.5,149.0,145.28,147.23,147.18,3771993
2019-11-12,145.41,145.64,145.25,145.54,145.5,1746732
2019-11-13,145.76,147.16,144.49,145.95,146.07,1361781
2019-11-14,147.52,147.92,146.29,147.09,147.07,3882219
2019-11-15,148.37,149.7,148.27,148.9,149.03,1127208
2019-11-18,147.22,147.33,146.72,147.31,147.4,4169277
2019-11-19,145.89,146.8,145.55,146.06,146.15,2028644
2019-11-20,147.58,148.54,146.56,147.96,148.17,4345672
2019-11-21,148.14,148.8,147.4,148.12,147.96,2756172
2019-11-22,150.76,151.78,149.38,150.87,150.8,2243631
2019-11-25,149.78,150.17,148.79,149.64,149.9,2084731
2019-11-26,150.99,151.99,150.65,151.33,151.29,4183209
2019-11-27,150.84,152.02,150.08,150.64,150.22,4661437
2019-11-28,151.32,151.39,150.88,151.27,151.24,2014607
2019-11-29,151.09,151.45,149.56,150.55,150.57,2283053
2019-12-02,151.75,152.97,151.33,151.85,151.45,4213695
2019-12-03,152.01,153.22,150.16,152.15,152.35,3982904
2019-12-04,150.67,151.11,150.13,150.59,150.49,1344705
2019-12-05,150.1,151.47,149.04,150.0,150.05,3904030
2019-12-06,148.96,150.02,148.63,149.13,149.1,4940667
2019-12-09,149.66,149.92,149.65,149.48,149.29,1125183
2019-12-10,148.22,149.49,147.31,148.62,148.46,2081784
2019-12-11,145.92,146.42,144.31,145.41,145.28,3114674
2019-12-12,146.29,147.51,145.56,146.56,146.72,3930986
2019-12-13,148.31,149.74,148.23,149.03,149.01,3515858
2019-12-16,148.52,150.07,147.14,148.48,148.4,1693371
2019-12-17,150.26,151.14,148.07,149.93,149.79,3001151
2019-12-18,149.03,149.8,147.61,148.61,148.79,3538122
2019-12-19,150.21,150.52,149.53,150.58,150.8,3848461
2019-12-20,150.16,150.31,150.15,150.4,150.57,3666542
2019-12-23,150.7,151.4,150.09,150.69,150.77,1014040
2019-12-24,149.6,151.29,149.53,149.99,150.03,1924550
2019-12-25,150.92,151.06,150.35,150.75,150.57,3529742
2019-12-26,149.59,152.29,148.77,150.15,150.11,4968349
2019-12-27,150.24,150.58,149.67,150.55,150.45,4781754
2019-12-30,150.88,151.23,149.89,150.42,150.15,1346142
2019-12-31,150.52,150.6,149.3,150.17,150.33,2284055
2020-01-01,150.13,150.5,148.12,149.58,149.48,3183222
2020-01-02,148.91,149.71,148.66,149.07,149.25,1690328
2020-01-03,149.64,150.76,149.36,149.9,150.03,4297735
2020-01-06,149.63,149.91,148.11,149.19,149.28,1842013
2020-01-07,151.03,151.37,150.5,151.15,151.24,3465827
2020-01-08,151.71,151.75,151.52,151.78,151.69,4941169
2020-01-09,151.18,151.2,150.13,150.92,151.2,3013069
2020-01-10,152.96,153.76,152.34,152.41,152.42,1198554
2020-01-13,153.53,154.11,152.73,153.52,153.56,2683711
2020-01-14,153.8,154.26,153.8,153.62,153.52,1051377
2020-01-15,153.18,154.72,153.0,153.76,153.62,4738877
2020-01-16,152.54,153.8,152.29,153.17,153.25,4809787
2020-01-17,151.44,152.13,151.05,151.35,151.39,4542689
2020-01-20,151.78,152.6,151.36,151.86,151.74,3732052
2020-01-21,150.93,151.88,149.22,150.55,150.34,4452709
2020-01-22,149.92,150.61,149.67,150.31,150.12,1948298
2020-01-23,150.65,151.17,150.17,150.68,150.86,3580448
2020-01-24,151.43,152.45,150.91,151.94,151.85,3773710
2020-01-27,151.79,152.07,151.37,151.82,151.77,2761739
2020-01-28,151.95,154.63,151.3,152.67,152.9,2955799
2020-01-29,151.95,153.71,151.72,152.47,152.3,1930993
2020-01-30,149.63,149.81,148.63,149.52,149.41,3147709
2020-01-31,148.85,148.94,148.28,148.34,148.23,3027519
2020-02-03,149.14,149.51,148.85,149.18,149.42,3602020
2020-02-04,146.64,148.22,146.18,147.0,147.29,1284618
2020-02-05,147.73,148.55,147.42,148.04,148.16,4726455
2020-02-06,149.05,149.44,148.48,148.95,149.07,1739316
2020-02-07,150.84,151.43,149.45,150.37,150.28,2234834
2020-02-10,151.06,151.07,149.87,150.67,150.96,4738229
2020-02-11,151.63,152.79,151.09,151.62,151.66,4463168
2020-02-12,150.89,151.28,150.78,150.6,150.73,1689872
2020-02-13,151.54,152.29,150.87,151.71,151.69,2911719
2020-02-14,151.59,151.87,150.52,151.44,151.4,1502070
2020-02-17,151.1,152.5,150.16,151.35,151.6,2418447
2020-02-18,150.65,150.76,150.59,150.93,151.01,1001177
2020-02-19,150.47,151.58,149.22,150.29,150.51,2573625
2020-02-20,150.13,150.82,149.13,149.74,149.78,4379882
2020-02-21,151.03,152.43,150.76,151.39,151.27,2317178
2020-02-24,150.79,151.1,150.45,150.71,150.62,1452914
2020-02-25,153.49,154.84,152.4,153.41,153.42,3414071
2020-02-26,153.64,153.83,153.59,153.67,153.57,1709226
2020-02-27,151.58,153.05,150.94,151.73,151.57,2199758
2020-02-28,149.01,149.03,147.86,148.26,148.44,3074119
2020-03-02,150.2,150.91,149.1,149.98,149.9,2142365
2020-03-03,148.76,150.24,148.38,148.9,148.92,4622797
2020-03-04,149.21,149.41,147.96,148.91,148.95,3485344
2020-03-05,147.58,147.8,147.04,147.34,147.26,3739689
2020-03-06,145.32,146.61,144.29,145.63,145.84,3027526
